"MS-DRG","FY09 Proposed Rule Post-Acute DRG","FY09 Proposed Rule Special Pay DRG","MDC","TYPE","MS-DRG Title","DRGandTitle","Weights","Geometric mean LOS","Arithmetic mean LOS"
"599","No","No","09","MED","Malignant breast disorders w/o CC/MCC","599 - Malignant breast disorders w/o CC/MCC","0.73090672899999998","2.7199908004000002","3.7320261438000002"
"600","No","No","09","MED","Non-malignant breast disorders w CC/MCC","600 - Non-malignant breast disorders w CC/MCC","0.94328125979999999","4.0625191666999996","5.0558002936999999"
"601","No","No","09","MED","Non-malignant breast disorders w/o CC/MCC","601 - Non-malignant breast disorders w/o CC/MCC","0.65393039460000002","3.1345966709000002","3.8540723982"
"602","Yes","No","09","MED","Cellulitis w MCC","602 - Cellulitis w MCC","1.397969837","5.5060635489000003","7.0237340339000003"
"603","Yes","No","09","MED","Cellulitis w/o MCC","603 - Cellulitis w/o MCC","0.79881215829999996","3.9228761131000001","4.7073003867000001"
"604","No","No","09","MED","Trauma to the skin, subcut tiss & breast w MCC","604 - Trauma to the skin, subcut tiss & breast w MCC","1.1875458426000001","4.2619293592999998","5.6592704023999998"
"605","No","No","09","MED","Trauma to the skin, subcut tiss & breast w/o MCC","605 - Trauma to the skin, subcut tiss & breast w/o MCC","0.67390278579999996","2.7996271429999999","3.4622103547999998"
"606","No","No","09","MED","Minor skin disorders w MCC","606 - Minor skin disorders w MCC","1.2414579098","4.3764908803000004","6.3422222222000002"
"607","No","No","09","MED","Minor skin disorders w/o MCC","607 - Minor skin disorders w/o MCC","0.64339068610000005","2.9209546915","3.7908469374"
"614","No","No","10","SURG","Adrenal & pituitary procedures w CC/MCC","614 - Adrenal & pituitary procedures w CC/MCC","2.5045817847","5.0812608514999997","7.0336307481000002"
"615","No","No","10","SURG","Adrenal & pituitary procedures w/o CC/MCC","615 - Adrenal & pituitary procedures w/o CC/MCC","1.3781583048999999","2.6716112878999998","3.1581335062"
"616","Yes","No","10","SURG","Amputat of lower limb for endocrine,nutrit,& metabol dis w MCC","616 - Amputat of lower limb for endocrine,nutrit,& metabol dis w MCC","4.6283976407000003","13.2659980034","16.941284403699999"
"617","Yes","No","10","SURG","Amputat of lower limb for endocrine,nutrit,& metabol dis w CC","617 - Amputat of lower limb for endocrine,nutrit,& metabol dis w CC","2.0940081335","7.0459356223","8.7875539674999992"
"618","Yes","No","10","SURG","Amputat of lower limb for endocrine,nutrit,& metabol dis w/o CC/MCC","618 - Amputat of lower limb for endocrine,nutrit,& metabol dis w/o CC/MCC","1.3233747857","5.1132301137000002","6.3604651163000003"
"619","No","No","10","SURG","O.R. procedures for obesity w MCC","619 - O.R. procedures for obesity w MCC","3.3382978489999999","5.2492201195000003","8.2011494253000006"
"620","No","No","10","SURG","O.R. procedures for obesity w CC","620 - O.R. procedures for obesity w CC","1.873921862","2.8948134804999999","3.6788822721000001"
"621","No","No","10","SURG","O.R. procedures for obesity w/o CC/MCC","621 - O.R. procedures for obesity w/o CC/MCC","1.4269260990999999","1.8536848871","2.1618792289000002"
"622","Yes","No","10","SURG","Skin grafts & wound debrid for endoc, nutrit & metab dis w MCC","622 - Skin grafts & wound debrid for endoc, nutrit & metab dis w MCC","3.1268429094000001","9.4065730194999997","13.1573741007"
"623","Yes","No","10","SURG","Skin grafts & wound debrid for endoc, nutrit & metab dis w CC","623 - Skin grafts & wound debrid for endoc, nutrit & metab dis w CC","1.8727822884000001","6.7304242943999997","8.5708712614000007"
"624","Yes","No","10","SURG","Skin grafts & wound debrid for endoc, nutrit & metab dis w/o CC/MCC","624 - Skin grafts & wound debrid for endoc, nutrit & metab dis w/o CC/MCC","1.0877492638999999","4.8482221706999997","6.0261096606000004"
"625","No","No","10","SURG","Thyroid, parathyroid & thyroglossal procedures w MCC","625 - Thyroid, parathyroid & thyroglossal procedures w MCC","2.1260048014000001","4.6935145733999999","7.0903377848"
"626","No","No","10","SURG","Thyroid, parathyroid & thyroglossal procedures w CC","626 - Thyroid, parathyroid & thyroglossal procedures w CC","1.1283941498000001","2.0957997318000001","3.1242113565"
"627","No","No","10","SURG","Thyroid, parathyroid & thyroglossal procedures w/o CC/MCC","627 - Thyroid, parathyroid & thyroglossal procedures w/o CC/MCC","0.73781102460000003","1.2976157388","1.5174580506999999"
"628","Yes","No","10","SURG","Other endocrine, nutrit & metab O.R. proc w MCC","628 - Other endocrine, nutrit & metab O.R. proc w MCC","3.2731982020000001","7.5293013319000002","11.185086155700001"
"629","Yes","No","10","SURG","Other endocrine, nutrit & metab O.R. proc w CC","629 - Other endocrine, nutrit & metab O.R. proc w CC","2.2931221392999999","6.8726223641999997","8.7418269230999996"
"630","Yes","No","10","SURG","Other endocrine, nutrit & metab O.R. proc w/o CC/MCC","630 - Other endocrine, nutrit & metab O.R. proc w/o CC/MCC","1.5068802324999999","4.0149519255000001","5.5365853658999997"
"637","Yes","No","10","MED","Diabetes w MCC","637 - Diabetes w MCC","1.3537760533000001","4.5203240064000001","6.0574887420000003"
"638","Yes","No","10","MED","Diabetes w CC","638 - Diabetes w CC","0.81349579419999996","3.3567534045","4.2661905991999998"
"639","Yes","No","10","MED","Diabetes w/o CC/MCC","639 - Diabetes w/o CC/MCC","0.55767359149999995","2.4672145144000002","3.0383741875000001"
"640","Yes","No","10","MED","Nutritional & misc metabolic disorders w MCC","640 - Nutritional & misc metabolic disorders w MCC","1.1104862343999999","3.9462456106000001","5.4333059210999997"
"641","Yes","No","10","MED","Nutritional & misc metabolic disorders w/o MCC","641 - Nutritional & misc metabolic disorders w/o MCC","0.67977798379999999","3.0596054324000002","3.8256322872999999"
"642","No","No","10","MED","Inborn errors of metabolism","642 - Inborn errors of metabolism","1.0168856319999999","3.7415914661","5.1810865191"
"643","Yes","No","10","MED","Endocrine disorders w MCC","643 - Endocrine disorders w MCC","1.6407818183","5.8172464975000002","7.6086200232000003"
"644","Yes","No","10","MED","Endocrine disorders w CC","644 - Endocrine disorders w CC","1.0436721415000001","4.3634229974999998","5.4604023428000001"
"645","Yes","No","10","MED","Endocrine disorders w/o CC/MCC","645 - Endocrine disorders w/o CC/MCC","0.71637999750000003","3.1429645187999999","3.8929270680000001"
"652","No","No","11","SURG","Kidney transplant","652 - Kidney transplant","2.9787137156000001","6.6117761244000004","7.7878998608999996"
"653","Yes","No","11","SURG","Major bladder procedures w MCC","653 - Major bladder procedures w MCC","5.8090580306000001","13.6255711195","16.890330188699998"
"654","Yes","No","11","SURG","Major bladder procedures w CC","654 - Major bladder procedures w CC","2.9530509660000002","8.6663948171000005","9.8623986094999996"
"655","Yes","No","11","SURG","Major bladder procedures w/o CC/MCC","655 - Major bladder procedures w/o CC/MCC","2.0241476232000002","5.7407875209999997","6.5199264254999996"
"656","No","No","11","SURG","Kidney & ureter procedures for neoplasm w MCC","656 - Kidney & ureter procedures for neoplasm w MCC","3.2761984214000002","7.9608810309000004","10.1126149132"
"657","No","No","11","SURG","Kidney & ureter procedures for neoplasm w CC","657 - Kidney & ureter procedures for neoplasm w CC","1.8655035853999999","4.9981966581000004","5.9613051098999996"
"658","No","No","11","SURG","Kidney & ureter procedures for neoplasm w/o CC/MCC","658 - Kidney & ureter procedures for neoplasm w/o CC/MCC","1.3790246711","3.2831071588","3.7355821544999999"
"659","Yes","No","11","SURG","Kidney & ureter procedures for non-neoplasm w MCC","659 - Kidney & ureter procedures for non-neoplasm w MCC","3.3225050084999999","8.0377501039000006","11.2003005582"
"660","Yes","No","11","SURG","Kidney & ureter procedures for non-neoplasm w CC","660 - Kidney & ureter procedures for non-neoplasm w CC","1.8913272749000001","4.7836589821000004","6.5079678651000004"
"661","Yes","No","11","SURG","Kidney & ureter procedures for non-neoplasm w/o CC/MCC","661 - Kidney & ureter procedures for non-neoplasm w/o CC/MCC","1.2599592687000001","2.5739353770000002","3.2757810665"
"662","No","No","11","SURG","Minor bladder procedures w MCC","662 - Minor bladder procedures w MCC","2.7078379646999999","7.4212373609000002","10.273972602700001"
"663","No","No","11","SURG","Minor bladder procedures w CC","663 - Minor bladder procedures w CC","1.4442813862999999","3.6555480049","5.2638753650999996"
"664","No","No","11","SURG","Minor bladder procedures w/o CC/MCC","664 - Minor bladder procedures w/o CC/MCC","0.9939612806","1.6357250505000001","2.1231751824999998"
"665","No","No","11","SURG","Prostatectomy w MCC","665 - Prostatectomy w MCC","2.5634669504000001","8.2284572074","11.062691131499999"
"666","No","No","11","SURG","Prostatectomy w CC","666 - Prostatectomy w CC","1.5552648048","4.2909284446999996","6.3594646272000004"
"667","No","No","11","SURG","Prostatectomy w/o CC/MCC","667 - Prostatectomy w/o CC/MCC","0.82592635729999997","2.0667905500999999","2.8699861687000001"
"668","No","No","11","SURG","Transurethral procedures w MCC","668 - Transurethral procedures w MCC","2.2347529004000002","6.1851314453999997","8.5264805634999998"
"669","No","No","11","SURG","Transurethral procedures w CC","669 - Transurethral procedures w CC","1.2048702389999999","3.1430420849999998","4.4235838693999998"
"670","No","No","11","SURG","Transurethral procedures w/o CC/MCC","670 - Transurethral procedures w/o CC/MCC","0.76718734720000004","1.8942782182","2.5133955320000001"
"671","No","No","11","SURG","Urethral procedures w CC/MCC","671 - Urethral procedures w CC/MCC","1.4136246306","4.0941411806000003","5.9467821782000003"
"672","No","No","11","SURG","Urethral procedures w/o CC/MCC","672 - Urethral procedures w/o CC/MCC","0.79619748160000003","1.920896385","2.5302226934999998"
"673","No","No","11","SURG","Other kidney & urinary tract procedures w MCC","673 - Other kidney & urinary tract procedures w MCC","2.7645410336","5.7603757075999997","9.7330356430999991"
"674","No","No","11","SURG","Other kidney & urinary tract procedures w CC","674 - Other kidney & urinary tract procedures w CC","2.1527316948999999","4.5789150637000002","7.1905249680000001"
"675","No","No","11","SURG","Other kidney & urinary tract procedures w/o CC/MCC","675 - Other kidney & urinary tract procedures w/o CC/MCC","1.3137057343","1.4896326983999999","2.0681934492999998"
"682","Yes","No","11","MED","Renal failure w MCC","682 - Renal failure w MCC","1.6374315097000001","5.1978181781000004","7.1578427908000002"
"683","Yes","No","11","MED","Renal failure w CC","683 - Renal failure w CC","1.1269543586999999","4.5224914155000002","5.6542176871000001"
"684","Yes","No","11","MED","Renal failure w/o CC/MCC","684 - Renal failure w/o CC/MCC","0.72780472819999997","3.1978574129999999","3.8920110438000002"
"685","No","No","11","MED","Admit for renal dialysis","685 - Admit for renal dialysis","0.85783636460000001","2.4748278258999998","3.4907447266"
"686","No","No","11","MED","Kidney & urinary tract neoplasms w MCC","686 - Kidney & urinary tract neoplasms w MCC","1.6240476636000001","5.5672346199999998","7.5793103447999997"
"687","No","No","11","MED","Kidney & urinary tract neoplasms w CC","687 - Kidney & urinary tract neoplasms w CC","1.0718678471","4.0661783080999996","5.3515337423"
"688","No","No","11","MED","Kidney & urinary tract neoplasms w/o CC/MCC","688 - Kidney & urinary tract neoplasms w/o CC/MCC","0.68157526469999996","2.4705572030999998","3.2590866729000001"
"689","Yes","No","11","MED","Kidney & urinary tract infections w MCC","689 - Kidney & urinary tract infections w MCC","1.2270917714","4.9347965835999998","6.1990710968"
"690","Yes","No","11","MED","Kidney & urinary tract infections w/o MCC","690 - Kidney & urinary tract infections w/o MCC","0.75587491740000001","3.5122620995","4.2357000776999998"
"691","No","No","11","MED","Urinary stones w esw lithotripsy w CC/MCC","691 - Urinary stones w esw lithotripsy w CC/MCC","1.4503401169000001","2.8802845610999999","3.9609279608999999"
"692","No","No","11","MED","Urinary stones w esw lithotripsy w/o CC/MCC","692 - Urinary stones w esw lithotripsy w/o CC/MCC","1.1528150344999999","1.8794498755","2.3979591836999998"
"693","No","No","11","MED","Urinary stones w/o esw lithotripsy w MCC","693 - Urinary stones w/o esw lithotripsy w MCC","1.1915131702999999","3.5910479339000001","4.8344997942000001"
"694","No","No","11","MED","Urinary stones w/o esw lithotripsy w/o MCC","694 - Urinary stones w/o esw lithotripsy w/o MCC","0.65725703980000005","2.0260021730000002","2.5784646172999999"
"695","No","No","11","MED","Kidney & urinary tract signs & symptoms w MCC","695 - Kidney & urinary tract signs & symptoms w MCC","1.1723198994999999","4.1754420649000004","5.5251282050999997"
"696","No","No","11","MED","Kidney & urinary tract signs & symptoms w/o MCC","696 - Kidney & urinary tract signs & symptoms w/o MCC","0.63083846740000005","2.612141576","3.2907275321"
"697","No","No","11","MED","Urethral stricture","697 - Urethral stricture","0.69382788549999996","2.3581402442999999","3.1114864865"
"698","Yes","No","11","MED","Other kidney & urinary tract diagnoses w MCC","698 - Other kidney & urinary tract diagnoses w MCC","1.4718610794","5.0184087119000003","6.6527557366999996"
"699","Yes","No","11","MED","Other kidney & urinary tract diagnoses w CC","699 - Other kidney & urinary tract diagnoses w CC","0.9699901192","3.7429530678999998","4.8305511940999999"
"700","Yes","No","11","MED","Other kidney & urinary tract diagnoses w/o CC/MCC","700 - Other kidney & urinary tract diagnoses w/o CC/MCC","0.6812738572","2.8133192919000001","3.5500977517000001"
"707","No","No","12","SURG","Major male pelvic procedures w CC/MCC","707 - Major male pelvic procedures w CC/MCC","1.6265146279","3.3900599384999999","4.4134181026999997"
"708","No","No","12","SURG","Major male pelvic procedures w/o CC/MCC","708 - Major male pelvic procedures w/o CC/MCC","1.1838862567999999","1.8373190951","2.1475836842999998"
"709","No","No","12","SURG","Penis procedures w CC/MCC","709 - Penis procedures w CC/MCC","1.8803319027000001","3.7513150665000001","6.5341207349000001"
"710","No","No","12","SURG","Penis procedures w/o CC/MCC","710 - Penis procedures w/o CC/MCC","1.2586172455","1.4456918168999999","1.7743169399000001"
"711","No","No","12","SURG","Testes procedures w CC/MCC","711 - Testes procedures w CC/MCC","2.0317602419999998","5.5168569064000001","8.1584283903999992"
"712","No","No","12","SURG","Testes procedures w/o CC/MCC","712 - Testes procedures w/o CC/MCC","0.80774794549999995","2.1711851566","3.0496453900999998"
"713","No","No","12","SURG","Transurethral prostatectomy w CC/MCC","713 - Transurethral prostatectomy w CC/MCC","1.1188241536000001","2.9212681741000002","4.1918048780000001"
"714","No","No","12","SURG","Transurethral prostatectomy w/o CC/MCC","714 - Transurethral prostatectomy w/o CC/MCC","0.63330247589999999","1.6620950026000001","1.9432434311"
"715","No","No","12","SURG","Other male reproductive system O.R. proc for malignancy w CC/MCC","715 - Other male reproductive system O.R. proc for malignancy w CC/MCC","1.7119893892","3.9120721701000001","6.2806026365000003"
"716","No","No","12","SURG","Other male reproductive system O.R. proc for malignancy w/o CC/MCC","716 - Other male reproductive system O.R. proc for malignancy w/o CC/MCC","0.97133036340000001","1.2433802258","1.4272226592999999"
"717","No","No","12","SURG","Other male reproductive system O.R. proc exc malignancy w CC/MCC","717 - Other male reproductive system O.R. proc exc malignancy w CC/MCC","1.8090984881000001","5.1150049027","7.2318634423999999"
"718","No","No","12","SURG","Other male reproductive system O.R. proc exc malignancy w/o CC/MCC","718 - Other male reproductive system O.R. proc exc malignancy w/o CC/MCC","0.78490561329999997","2.1631047752999999","2.7640067911999999"
"722","No","No","12","MED","Malignancy, male reproductive system w MCC","722 - Malignancy, male reproductive system w MCC","1.5587554697999999","5.6559983739000002","7.5852348992999996"
"723","No","No","12","MED","Malignancy, male reproductive system w CC","723 - Malignancy, male reproductive system w CC","0.99007733519999996","4.0507945699999999","5.2678296562"
"724","No","No","12","MED","Malignancy, male reproductive system w/o CC/MCC","724 - Malignancy, male reproductive system w/o CC/MCC","0.60060725079999999","2.4131004730000001","3.1522491348999999"
"725","No","No","12","MED","Benign prostatic hypertrophy w MCC","725 - Benign prostatic hypertrophy w MCC","1.0461975829000001","4.2487366821999997","5.5053050397999996"
"726","No","No","12","MED","Benign prostatic hypertrophy w/o MCC","726 - Benign prostatic hypertrophy w/o MCC","0.66752521819999999","2.7385171372000001","3.4758955023000002"
"727","No","No","12","MED","Inflammation of the male reproductive system w MCC","727 - Inflammation of the male reproductive system w MCC","1.3015728813","5.0483406392000001","6.3995363215000003"
"728","No","No","12","MED","Inflammation of the male reproductive system w/o MCC","728 - Inflammation of the male reproductive system w/o MCC","0.69111765359999999","3.3300649133000002","4.0409290239000004"
"729","No","No","12","MED","Other male reproductive system diagnoses w CC/MCC","729 - Other male reproductive system diagnoses w CC/MCC","1.0992741342000001","4.0094527419999997","5.5736040609000002"
"730","No","No","12","MED","Other male reproductive system diagnoses w/o CC/MCC","730 - Other male reproductive system diagnoses w/o CC/MCC","0.59628725510000002","2.3650087718999999","3.0829787234000001"
"734","No","No","13","SURG","Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC","734 - Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC","2.3504925686","6.0168511976000003","7.9941262849000001"
"735","No","No","13","SURG","Pelvic evisceration, rad hysterectomy & rad vulvectomy w/o CC/MCC","735 - Pelvic evisceration, rad hysterectomy & rad vulvectomy w/o CC/MCC","1.131121418","2.8806217250000001","3.3613817537999999"
"736","No","No","13","SURG","Uterine & adnexa proc for ovarian or adnexal malignancy w MCC","736 - Uterine & adnexa proc for ovarian or adnexal malignancy w MCC","4.1735984701","11.177758374","13.775175644000001"
"737","No","No","13","SURG","Uterine & adnexa proc for ovarian or adnexal malignancy w CC","737 - Uterine & adnexa proc for ovarian or adnexal malignancy w CC","1.9577021754999999","6.0171555292000001","7.1785605831000003"
"738","No","No","13","SURG","Uterine & adnexa proc for ovarian or adnexal malignancy w/o CC/MCC","738 - Uterine & adnexa proc for ovarian or adnexal malignancy w/o CC/MCC","1.1577398313","3.4782249569000001","3.8713789107999999"
"739","No","No","13","SURG","Uterine, adnexa proc for non-ovarian/adnexal malig w MCC","739 - Uterine, adnexa proc for non-ovarian/adnexal malig w MCC","3.0130918424000002","7.8494695321999997","10.192687747000001"
"740","No","No","13","SURG","Uterine, adnexa proc for non-ovarian/adnexal malig w CC","740 - Uterine, adnexa proc for non-ovarian/adnexal malig w CC","1.4660976235000001","4.3480854009999996","5.2319611470999998"
"741","No","No","13","SURG","Uterine, adnexa proc for non-ovarian/adnexal malig w/o CC/MCC","741 - Uterine, adnexa proc for non-ovarian/adnexal malig w/o CC/MCC","1.0021490320999999","2.6720558221999999","2.9943427621000001"
"742","No","No","13","SURG","Uterine & adnexa proc for non-malignancy w CC/MCC","742 - Uterine & adnexa proc for non-malignancy w CC/MCC","1.3433399962999999","3.4835104687","4.5185015989000004"
"743","No","No","13","SURG","Uterine & adnexa proc for non-malignancy w/o CC/MCC","743 - Uterine & adnexa proc for non-malignancy w/o CC/MCC","0.84688459650000003","2.0231010267","2.2606028686999999"
"744","No","No","13","SURG","D&C, conization, laparoscopy & tubal interruption w CC/MCC","744 - D&C, conization, laparoscopy & tubal interruption w CC/MCC","1.3917717677999999","4.1432651825000004","5.8355263158000001"
"745","No","No","13","SURG","D&C, conization, laparoscopy & tubal interruption w/o CC/MCC","745 - D&C, conization, laparoscopy & tubal interruption w/o CC/MCC","0.74604805080000003","2.0612583624999998","2.5757396450000001"
"746","No","No","13","SURG","Vagina, cervix & vulva procedures w CC/MCC","746 - Vagina, cervix & vulva procedures w CC/MCC","1.2661881505000001","2.9864221621000002","4.2133637053999999"
"747","No","No","13","SURG","Vagina, cervix & vulva procedures w/o CC/MCC","747 - Vagina, cervix & vulva procedures w/o CC/MCC","0.84025981149999995","1.6276739955999999","1.8860138515"
"748","No","No","13","SURG","Female reproductive system reconstructive procedures","748 - Female reproductive system reconstructive procedures","0.81930201219999998","1.4941744776999999","1.7357196874"
"749","No","No","13","SURG","Other female reproductive system O.R. procedures w CC/MCC","749 - Other female reproductive system O.R. procedures w CC/MCC","2.4919381833999998","6.7239871668999998","9.3401221995999997"
"750","No","No","13","SURG","Other female reproductive system O.R. procedures w/o CC/MCC","750 - Other female reproductive system O.R. procedures w/o CC/MCC","0.96598208070000002","2.4838484702999999","3.1103448276000001"
"754","No","No","13","MED","Malignancy, female reproductive system w MCC","754 - Malignancy, female reproductive system w MCC","1.7519532503999999","6.2401740904","8.3394683027000003"
"755","No","No","13","MED","Malignancy, female reproductive system w CC","755 - Malignancy, female reproductive system w CC","1.0769496367","4.2803060378","5.6870098875000004"
"756","No","No","13","MED","Malignancy, female reproductive system w/o CC/MCC","756 - Malignancy, female reproductive system w/o CC/MCC","0.63273804950000001","2.4609283526999999","3.1375739645"
"757","No","No","13","MED","Infections, female reproductive system w MCC","757 - Infections, female reproductive system w MCC","1.5775321266","6.4649756733999997","8.1285919539999991"
"758","No","No","13","MED","Infections, female reproductive system w CC","758 - Infections, female reproductive system w CC","1.0621093853000001","4.8549453270000003","6.0535825545000002"
"759","No","No","13","MED","Infections, female reproductive system w/o CC/MCC","759 - Infections, female reproductive system w/o CC/MCC","0.76459254470000004","3.6156527269000001","4.4721549637000004"
"760","No","No","13","MED","Menstrual & other female reproductive system disorders w CC/MCC","760 - Menstrual & other female reproductive system disorders w CC/MCC","0.7917156675","3.0193678859999999","3.9594117647"
"761","No","No","13","MED","Menstrual & other female reproductive system disorders w/o CC/MCC","761 - Menstrual & other female reproductive system disorders w/o CC/MCC","0.50083796010000003","1.9490810804000001","2.4351057746999998"
"765","No","No","14","SURG","Cesarean section w CC/MCC","765 - Cesarean section w CC/MCC","1.0606458973999999","4.0498222404000002","5.0363504179999996"
"766","No","No","14","SURG","Cesarean section w/o CC/MCC","766 - Cesarean section w/o CC/MCC","0.7485638376","2.9749235173000002","3.1603879149999998"
"767","No","No","14","SURG","Vaginal delivery w sterilization &/or D&C","767 - Vaginal delivery w sterilization &/or D&C","0.97412465059999997","2.6493499697999998","3.3712121212000001"
"768","No","No","14","SURG","Vaginal delivery w O.R. proc except steril &/or D&C","768 - Vaginal delivery w O.R. proc except steril &/or D&C","1.7320803730080183","0","0"
"769","No","No","14","SURG","Postpartum & post abortion diagnoses w O.R. procedure","769 - Postpartum & post abortion diagnoses w O.R. procedure","1.2934557002","3.2396093417","4.6224489795999997"
"770","No","No","14","SURG","Abortion w D&C, aspiration curettage or hysterotomy","770 - Abortion w D&C, aspiration curettage or hysterotomy","0.66771423529999996","1.6231103791999999","2.2277227722999999"
"774","No","No","14","MED","Vaginal delivery w complicating diagnoses","774 - Vaginal delivery w complicating diagnoses","0.65713494269999995","2.6010225828000002","3.1900332225999999"
"775","No","No","14","MED","Vaginal delivery w/o complicating diagnoses","775 - Vaginal delivery w/o complicating diagnoses","0.48296226730000003","2.0465001632000002","2.239228631"
"776","No","No","14","MED","Postpartum & post abortion diagnoses w/o O.R. procedure","776 - Postpartum & post abortion diagnoses w/o O.R. procedure","0.61916602089999995","2.5360343301000001","3.3111545988"
"777","No","No","14","MED","Ectopic pregnancy","777 - Ectopic pregnancy","0.77209492739999996","1.8644901313","2.213592233"
"778","No","No","14","MED","Threatened abortion","778 - Threatened abortion","0.43726828400000001","1.9521148981000001","3.0126582277999998"
"779","No","No","14","MED","Abortion w/o D&C","779 - Abortion w/o D&C","0.48707630489999998","1.5575316030999999","2.1181818182000001"
"780","No","No","14","MED","False labor","780 - False labor","0.19619409730000001","1.2691584427","1.45"
"781","No","No","14","MED","Other antepartum diagnoses w medical complications","781 - Other antepartum diagnoses w medical complications","0.6154413299","2.5958262419000002","3.7630096121999999"
"782","No","No","14","MED","Other antepartum diagnoses w/o medical complications","782 - Other antepartum diagnoses w/o medical complications","0.3925676978","1.7044404025","2.4970760234"
"789","No","No","15","MED","Neonates, died or transferred to another acute care facility","789 - Neonates, died or transferred to another acute care facility","1.4227346582919285","0","0"
"790","No","No","15","MED","Extreme immaturity or respiratory distress syndrome, neonate","790 - Extreme immaturity or respiratory distress syndrome, neonate","4.6915852817099477","0","0"
"791","No","No","15","MED","Prematurity w major problems","791 - Prematurity w major problems","3.2042037873816445","0","0"
"792","No","No","15","MED","Prematurity w/o major problems","792 - Prematurity w/o major problems","1.9333538951907754","0","0"
"793","No","No","15","MED","Full term neonate w major problems","793 - Full term neonate w major problems","3.2914417174463297","0","0"
"794","No","No","15","MED","Neonate w other significant problems","794 - Neonate w other significant problems","1.1649541389331584","0","0"
"795","No","No","15","MED","Normal newborn","795 - Normal newborn","0.15773424580481862","0","0"
"799","No","No","16","SURG","Splenectomy w MCC","799 - Splenectomy w MCC","4.7602119615999996","10.7779766332","14.058303886899999"
"800","No","No","16","SURG","Splenectomy w CC","800 - Splenectomy w CC","2.5819462621999998","6.1986006650999999","7.8609929078"
"801","No","No","16","SURG","Splenectomy w/o CC/MCC","801 - Splenectomy w/o CC/MCC","1.6484055593","3.8399608678999999","4.9388489208999999"
"802","No","No","16","SURG","Other O.R. proc of the blood & blood forming organs w MCC","802 - Other O.R. proc of the blood & blood forming organs w MCC","3.3539276032999998","8.9296221904999999","12.234293193699999"
"803","No","No","16","SURG","Other O.R. proc of the blood & blood forming organs w CC","803 - Other O.R. proc of the blood & blood forming organs w CC","1.7689341546999999","4.6767754975000004","6.6738317757000001"
"804","No","No","16","SURG","Other O.R. proc of the blood & blood forming organs w/o CC/MCC","804 - Other O.R. proc of the blood & blood forming organs w/o CC/MCC","1.0612616676","2.5303620492999999","3.4214792300000001"
"808","No","No","16","MED","Major hematol/immun diag exc sickle cell crisis & coagul w MCC","808 - Major hematol/immun diag exc sickle cell crisis & coagul w MCC","1.9849564216","6.2856230569999996","8.2382908791999991"
"809","No","No","16","MED","Major hematol/immun diag exc sickle cell crisis & coagul w CC","809 - Major hematol/immun diag exc sickle cell crisis & coagul w CC","1.1736859428999999","4.2194352492","5.3235637099000002"
"810","No","No","16","MED","Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC","810 - Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC","0.89573335089999995","3.1568793051999999","4.0298239310000001"
"811","No","No","16","MED","Red blood cell disorders w MCC","811 - Red blood cell disorders w MCC","1.2742070322000001","4.0099198701000001","5.6900467289999996"
"812","No","No","16","MED","Red blood cell disorders w/o MCC","812 - Red blood cell disorders w/o MCC","0.76293504329999995","2.8394500594999998","3.7404305953999999"
"813","No","No","16","MED","Coagulation disorders","813 - Coagulation disorders","1.3555524101","3.7169628011000002","5.1438336856999998"
"814","No","No","16","MED","Reticuloendothelial & immunity disorders w MCC","814 - Reticuloendothelial & immunity disorders w MCC","1.4932075481","4.9687950412999999","6.7368082368"
"815","No","No","16","MED","Reticuloendothelial & immunity disorders w CC","815 - Reticuloendothelial & immunity disorders w CC","0.99729585440000001","3.8317337852","4.9705793145000001"
"816","No","No","16","MED","Reticuloendothelial & immunity disorders w/o CC/MCC","816 - Reticuloendothelial & immunity disorders w/o CC/MCC","0.69887749200000004","2.7887050408","3.5197950629000001"
"820","No","No","17","SURG","Lymphoma & leukemia w major O.R. procedure w MCC","820 - Lymphoma & leukemia w major O.R. procedure w MCC","5.6400869463000003","13.273399535999999","17.722863741299999"
"821","No","No","17","SURG","Lymphoma & leukemia w major O.R. procedure w CC","821 - Lymphoma & leukemia w major O.R. procedure w CC","2.2489478746999998","5.4646049728000001","7.8645917542000001"
"822","No","No","17","SURG","Lymphoma & leukemia w major O.R. procedure w/o CC/MCC","822 - Lymphoma & leukemia w major O.R. procedure w/o CC/MCC","1.2398879895999999","2.5959809095000002","3.5280126850000002"
"823","No","No","17","SURG","Lymphoma & non-acute leukemia w other O.R. proc w MCC","823 - Lymphoma & non-acute leukemia w other O.R. proc w MCC","4.098954408","12.065101993400001","15.4384756657"
"824","No","No","17","SURG","Lymphoma & non-acute leukemia w other O.R. proc w CC","824 - Lymphoma & non-acute leukemia w other O.R. proc w CC","2.1791089172000002","6.6049042013000001","8.7469717362000008"
"825","No","No","17","SURG","Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC","825 - Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC","1.2059378437999999","2.9880932475000002","4.3083524026999998"
